placename,year_week,year,week,common_name,n_detections,sampling_days,detection_rate
BCAM22,2025-W03,2025,W03,Human-Pedestrian,0,7,0
BCAM22,2025-W04,2025,W04,American Badger,0,7,0
BCAM22,2025-W04,2025,W04,Bobcat,0,7,0
BCAM22,2025-W04,2025,W04,Coyote,3,7,0.42857142857142855
BCAM22,2025-W04,2025,W04,Domestic Cattle,0,7,0
BCAM22,2025-W04,2025,W04,Domestic Dog,0,7,0
BCAM22,2025-W04,2025,W04,Human,0,7,0
BCAM22,2025-W04,2025,W04,Human-Camera Trapper,0,7,0
BCAM22,2025-W04,2025,W04,Mule Deer,0,7,0
BCAM22,2025-W04,2025,W04,North American River Otter,0,7,0
BCAM22,2025-W04,2025,W04,Northern Elephant Seal,0,7,0
BCAM22,2025-W04,2025,W04,Northern Raccoon,0,7,0
BCAM22,2025-W04,2025,W04,Striped Skunk,0,7,0
BCAM22,2025-W04,2025,W04,Brush Rabbit,0,7,0
BCAM22,2025-W04,2025,W04,Californian Sea Lion,0,7,0
BCAM22,2025-W04,2025,W04,Elk,0,7,0
BCAM22,2025-W04,2025,W04,Black-tailed Jackrabbit,0,7,0
BCAM22,2025-W04,2025,W04,Human-Pedestrian,0,7,0
BCAM22,2025-W05,2025,W05,American Badger,0,8,0
BCAM22,2025-W05,2025,W05,Bobcat,0,8,0
BCAM22,2025-W05,2025,W05,Coyote,2,8,0.25
BCAM22,2025-W05,2025,W05,Domestic Cattle,0,8,0
BCAM22,2025-W05,2025,W05,Domestic Dog,0,8,0
BCAM22,2025-W05,2025,W05,Human,0,8,0
BCAM22,2025-W05,2025,W05,Human-Camera Trapper,2,8,0.25
BCAM22,2025-W05,2025,W05,Mule Deer,0,8,0
BCAM22,2025-W05,2025,W05,North American River Otter,0,8,0
BCAM22,2025-W05,2025,W05,Northern Elephant Seal,0,8,0
BCAM22,2025-W05,2025,W05,Northern Raccoon,0,8,0
BCAM22,2025-W05,2025,W05,Striped Skunk,0,8,0
BCAM22,2025-W05,2025,W05,Brush Rabbit,0,8,0
BCAM22,2025-W05,2025,W05,Californian Sea Lion,0,8,0
BCAM22,2025-W05,2025,W05,Elk,0,8,0
BCAM22,2025-W05,2025,W05,Black-tailed Jackrabbit,0,8,0
BCAM22,2025-W05,2025,W05,Human-Pedestrian,0,8,0
BCAM22,2025-W06,2025,W06,American Badger,0,7,0
BCAM22,2025-W06,2025,W06,Bobcat,0,7,0
BCAM22,2025-W06,2025,W06,Coyote,2,7,0.2857142857142857
BCAM22,2025-W06,2025,W06,Domestic Cattle,0,7,0
BCAM22,2025-W06,2025,W06,Domestic Dog,0,7,0
BCAM22,2025-W06,2025,W06,Human,0,7,0
BCAM22,2025-W06,2025,W06,Human-Camera Trapper,0,7,0
BCAM22,2025-W06,2025,W06,Mule Deer,0,7,0
BCAM22,2025-W06,2025,W06,North American River Otter,0,7,0
BCAM22,2025-W06,2025,W06,Northern Elephant Seal,1,7,0.14285714285714285
BCAM22,2025-W06,2025,W06,Northern Raccoon,0,7,0
BCAM22,2025-W06,2025,W06,Striped Skunk,0,7,0
BCAM22,2025-W06,2025,W06,Brush Rabbit,0,7,0
BCAM22,2025-W06,2025,W06,Californian Sea Lion,0,7,0
BCAM22,2025-W06,2025,W06,Elk,0,7,0
BCAM22,2025-W06,2025,W06,Black-tailed Jackrabbit,0,7,0
BCAM22,2025-W06,2025,W06,Human-Pedestrian,0,7,0
BCAM22,2025-W07,2025,W07,American Badger,0,7,0
BCAM22,2025-W07,2025,W07,Bobcat,0,7,0
BCAM22,2025-W07,2025,W07,Coyote,3,7,0.42857142857142855
BCAM22,2025-W07,2025,W07,Domestic Cattle,0,7,0
BCAM22,2025-W07,2025,W07,Domestic Dog,0,7,0
BCAM22,2025-W07,2025,W07,Human,0,7,0
BCAM22,2025-W07,2025,W07,Human-Camera Trapper,1,7,0.14285714285714285
BCAM22,2025-W07,2025,W07,Mule Deer,0,7,0
BCAM22,2025-W07,2025,W07,North American River Otter,0,7,0
BCAM22,2025-W07,2025,W07,Northern Elephant Seal,0,7,0
BCAM22,2025-W07,2025,W07,Northern Raccoon,1,7,0.14285714285714285
BCAM22,2025-W07,2025,W07,Striped Skunk,0,7,0
BCAM22,2025-W07,2025,W07,Brush Rabbit,0,7,0
BCAM22,2025-W07,2025,W07,Californian Sea Lion,0,7,0
BCAM22,2025-W07,2025,W07,Elk,0,7,0
BCAM22,2025-W07,2025,W07,Black-tailed Jackrabbit,0,7,0
BCAM22,2025-W07,2025,W07,Human-Pedestrian,0,7,0
BCAM22,2024-W51,2024,W51,American Badger,0,3,0
BCAM22,2024-W51,2024,W51,Bobcat,0,3,0
BCAM22,2024-W51,2024,W51,Coyote,0,3,0
BCAM22,2024-W51,2024,W51,Domestic Cattle,0,3,0
BCAM22,2024-W51,2024,W51,Domestic Dog,0,3,0
BCAM22,2024-W51,2024,W51,Human,0,3,0
BCAM22,2024-W51,2024,W51,Human-Camera Trapper,1,3,0.3333333333333333
BCAM22,2024-W51,2024,W51,Mule Deer,0,3,0
BCAM22,2024-W51,2024,W51,North American River Otter,0,3,0
BCAM22,2024-W51,2024,W51,Northern Elephant Seal,0,3,0
BCAM22,2024-W51,2024,W51,Northern Raccoon,0,3,0
BCAM22,2024-W51,2024,W51,Striped Skunk,0,3,0
BCAM22,2024-W51,2024,W51,Brush Rabbit,0,3,0
BCAM22,2024-W51,2024,W51,Californian Sea Lion,0,3,0
BCAM22,2024-W51,2024,W51,Elk,0,3,0
BCAM22,2024-W51,2024,W51,Black-tailed Jackrabbit,0,3,0
BCAM22,2024-W51,2024,W51,Human-Pedestrian,0,3,0
BCAM22,2024-W52,2024,W52,American Badger,0,7,0
BCAM22,2024-W52,2024,W52,Bobcat,0,7,0
BCAM22,2024-W52,2024,W52,Coyote,0,7,0
BCAM22,2024-W52,2024,W52,Domestic Cattle,0,7,0
BCAM22,2024-W52,2024,W52,Domestic Dog,0,7,0
BCAM22,2024-W52,2024,W52,Human,0,7,0
BCAM22,2024-W52,2024,W52,Human-Camera Trapper,0,7,0
BCAM22,2024-W52,2024,W52,Mule Deer,0,7,0
BCAM22,2024-W52,2024,W52,North American River Otter,0,7,0
BCAM22,2024-W52,2024,W52,Northern Elephant Seal,7,7,1
BCAM22,2024-W52,2024,W52,Northern Raccoon,0,7,0
BCAM22,2024-W52,2024,W52,Striped Skunk,0,7,0
BCAM22,2024-W52,2024,W52,Brush Rabbit,0,7,0
BCAM22,2024-W52,2024,W52,Californian Sea Lion,0,7,0
BCAM22,2024-W52,2024,W52,Elk,0,7,0
BCAM22,2024-W52,2024,W52,Black-tailed Jackrabbit,0,7,0
BCAM22,2024-W52,2024,W52,Human-Pedestrian,0,7,0
BCAM23,2025-W02,2025,W02,American Badger,0,7,0
BCAM23,2025-W02,2025,W02,Bobcat,0,7,0
BCAM23,2025-W02,2025,W02,Coyote,1,7,0.14285714285714285
BCAM23,2025-W02,2025,W02,Domestic Cattle,0,7,0
BCAM23,2025-W02,2025,W02,Domestic Dog,0,7,0
BCAM23,2025-W02,2025,W02,Human,0,7,0
BCAM23,2025-W02,2025,W02,Human-Camera Trapper,0,7,0
BCAM23,2025-W02,2025,W02,Mule Deer,0,7,0
BCAM23,2025-W02,2025,W02,North American River Otter,0,7,0
BCAM23,2025-W02,2025,W02,Northern Elephant Seal,0,7,0
BCAM23,2025-W02,2025,W02,Northern Raccoon,0,7,0
BCAM23,2025-W02,2025,W02,Striped Skunk,0,7,0
BCAM23,2025-W02,2025,W02,Brush Rabbit,0,7,0
BCAM23,2025-W02,2025,W02,Californian Sea Lion,0,7,0
BCAM23,2025-W02,2025,W02,Elk,0,7,0
BCAM23,2025-W02,2025,W02,Black-tailed Jackrabbit,0,7,0
BCAM23,2025-W02,2025,W02,Human-Pedestrian,0,7,0
BCAM23,2025-W03,2025,W03,American Badger,0,7,0
BCAM23,2025-W03,2025,W03,Bobcat,0,7,0
BCAM23,2025-W03,2025,W03,Coyote,1,7,0.14285714285714285
BCAM23,2025-W03,2025,W03,Domestic Cattle,0,7,0
BCAM23,2025-W03,2025,W03,Domestic Dog,0,7,0
BCAM23,2025-W03,2025,W03,Human,1,7,0.14285714285714285
BCAM23,2025-W03,2025,W03,Human-Camera Trapper,0,7,0
BCAM23,2025-W03,2025,W03,Mule Deer,0,7,0
BCAM23,2025-W03,2025,W03,North American River Otter,0,7,0
BCAM23,2025-W03,2025,W03,Northern Elephant Seal,0,7,0
BCAM23,2025-W03,2025,W03,Northern Raccoon,0,7,0
BCAM23,2025-W03,2025,W03,Striped Skunk,0,7,0
BCAM23,2025-W03,2025,W03,Brush Rabbit,0,7,0
BCAM23,2025-W03,2025,W03,Californian Sea Lion,0,7,0
BCAM23,2025-W03,2025,W03,Elk,0,7,0
BCAM23,2025-W03,2025,W03,Black-tailed Jackrabbit,0,7,0
BCAM23,2025-W03,2025,W03,Human-Pedestrian,0,7,0
BCAM23,2025-W05,2025,W05,American Badger,0,8,0
BCAM23,2025-W05,2025,W05,Bobcat,0,8,0
BCAM23,2025-W05,2025,W05,Coyote,1,8,0.125
BCAM23,2025-W05,2025,W05,Domestic Cattle,0,8,0
BCAM23,2025-W05,2025,W05,Domestic Dog,0,8,0
BCAM23,2025-W05,2025,W05,Human,0,8,0
BCAM23,2025-W05,2025,W05,Human-Camera Trapper,2,8,0.25
BCAM23,2025-W05,2025,W05,Mule Deer,0,8,0
BCAM23,2025-W05,2025,W05,North American River Otter,0,8,0
BCAM23,2025-W05,2025,W05,Northern Elephant Seal,0,8,0
BCAM23,2025-W05,2025,W05,Northern Raccoon,0,8,0
BCAM23,2025-W05,2025,W05,Striped Skunk,0,8,0
BCAM23,2025-W05,2025,W05,Brush Rabbit,0,8,0
BCAM23,2025-W05,2025,W05,Californian Sea Lion,0,8,0
BCAM23,2025-W05,2025,W05,Elk,0,8,0
BCAM23,2025-W05,2025,W05,Black-tailed Jackrabbit,0,8,0
BCAM23,2025-W05,2025,W05,Human-Pedestrian,0,8,0
BCAM23,2025-W10,2025,W10,American Badger,0,7,0
BCAM23,2025-W10,2025,W10,Bobcat,0,7,0
BCAM23,2025-W10,2025,W10,Coyote,2,7,0.2857142857142857
BCAM23,2025-W10,2025,W10,Domestic Cattle,0,7,0
BCAM23,2025-W10,2025,W10,Domestic Dog,0,7,0
BCAM23,2025-W10,2025,W10,Human,0,7,0
BCAM23,2025-W10,2025,W10,Human-Camera Trapper,0,7,0
BCAM23,2025-W10,2025,W10,Mule Deer,0,7,0
BCAM23,2025-W10,2025,W10,North American River Otter,0,7,0
BCAM23,2025-W10,2025,W10,Northern Elephant Seal,0,7,0
BCAM23,2025-W10,2025,W10,Northern Raccoon,0,7,0
BCAM23,2025-W10,2025,W10,Striped Skunk,0,7,0
BCAM23,2025-W10,2025,W10,Brush Rabbit,0,7,0
BCAM23,2025-W10,2025,W10,Californian Sea Lion,0,7,0
BCAM23,2025-W10,2025,W10,Elk,0,7,0
BCAM23,2025-W10,2025,W10,Black-tailed Jackrabbit,0,7,0
BCAM23,2025-W10,2025,W10,Human-Pedestrian,0,7,0
BCAM23,2025-W08,2025,W08,American Badger,0,7,0
BCAM23,2025-W08,2025,W08,Bobcat,0,7,0
BCAM23,2025-W08,2025,W08,Coyote,0,7,0
BCAM23,2025-W08,2025,W08,Domestic Cattle,0,7,0
BCAM23,2025-W08,2025,W08,Domestic Dog,0,7,0
BCAM23,2025-W08,2025,W08,Human,1,7,0.14285714285714285
BCAM23,2025-W08,2025,W08,Human-Camera Trapper,0,7,0
BCAM23,2025-W08,2025,W08,Mule Deer,0,7,0
BCAM23,2025-W08,2025,W08,North American River Otter,0,7,0
BCAM23,2025-W08,2025,W08,Northern Elephant Seal,0,7,0
BCAM23,2025-W08,2025,W08,Northern Raccoon,0,7,0
BCAM23,2025-W08,2025,W08,Striped Skunk,0,7,0
BCAM23,2025-W08,2025,W08,Brush Rabbit,0,7,0
BCAM23,2025-W08,2025,W08,Californian Sea Lion,0,7,0
BCAM23,2025-W08,2025,W08,Elk,0,7,0
BCAM23,2025-W08,2025,W08,Black-tailed Jackrabbit,0,7,0
BCAM23,2025-W08,2025,W08,Human-Pedestrian,0,7,0
BCAM23,2025-W09,2025,W09,American Badger,0,7,0
BCAM23,2025-W09,2025,W09,Bobcat,0,7,0
BCAM23,2025-W09,2025,W09,Coyote,0,7,0
BCAM23,2025-W09,2025,W09,Domestic Cattle,0,7,0
BCAM23,2025-W09,2025,W09,Domestic Dog,0,7,0
BCAM23,2025-W09,2025,W09,Human,1,7,0.14285714285714285
BCAM23,2025-W09,2025,W09,Human-Camera Trapper,0,7,0
BCAM23,2025-W09,2025,W09,Mule Deer,0,7,0
BCAM23,2025-W09,2025,W09,North American River Otter,0,7,0
BCAM23,2025-W09,2025,W09,Northern Elephant Seal,0,7,0
BCAM23,2025-W09,2025,W09,Northern Raccoon,0,7,0
BCAM23,2025-W09,2025,W09,Striped Skunk,0,7,0
BCAM23,2025-W09,2025,W09,Brush Rabbit,0,7,0
BCAM23,2025-W09,2025,W09,Californian Sea Lion,0,7,0
BCAM23,2025-W09,2025,W09,Elk,0,7,0
BCAM23,2025-W09,2025,W09,Black-tailed Jackrabbit,0,7,0
BCAM23,2025-W09,2025,W09,Human-Pedestrian,0,7,0
BCAM23,2024-W51,2024,W51,American Badger,0,2,0
BCAM23,2024-W51,2024,W51,Bobcat,0,2,0
BCAM23,2024-W51,2024,W51,Coyote,0,2,0
BCAM23,2024-W51,2024,W51,Domestic Cattle,0,2,0
BCAM23,2024-W51,2024,W51,Domestic Dog,0,2,0
BCAM23,2024-W51,2024,W51,Human,0,2,0
BCAM23,2024-W51,2024,W51,Human-Camera Trapper,1,2,0.5
BCAM23,2024-W51,2024,W51,Mule Deer,0,2,0
BCAM23,2024-W51,2024,W51,North American River Otter,0,2,0
BCAM23,2024-W51,2024,W51,Northern Elephant Seal,0,2,0
BCAM23,2024-W51,2024,W51,Northern Raccoon,0,2,0
BCAM23,2024-W51,2024,W51,Striped Skunk,0,2,0
BCAM23,2024-W51,2024,W51,Brush Rabbit,0,2,0
BCAM23,2024-W51,2024,W51,Californian Sea Lion,0,2,0
BCAM23,2024-W51,2024,W51,Elk,0,2,0
BCAM23,2024-W51,2024,W51,Black-tailed Jackrabbit,0,2,0
BCAM23,2024-W51,2024,W51,Human-Pedestrian,0,2,0
BCAM23,2025-W01,2025,W01,American Badger,0,8,0
BCAM23,2025-W01,2025,W01,Bobcat,0,8,0
BCAM23,2025-W01,2025,W01,Coyote,0,8,0
BCAM23,2025-W01,2025,W01,Domestic Cattle,0,8,0
BCAM23,2025-W01,2025,W01,Domestic Dog,0,8,0
BCAM23,2025-W01,2025,W01,Human,0,8,0
BCAM23,2025-W01,2025,W01,Human-Camera Trapper,2,8,0.25
BCAM23,2025-W01,2025,W01,Mule Deer,0,8,0
BCAM23,2025-W01,2025,W01,North American River Otter,0,8,0
BCAM23,2025-W01,2025,W01,Northern Elephant Seal,0,8,0
BCAM23,2025-W01,2025,W01,Northern Raccoon,0,8,0
BCAM23,2025-W01,2025,W01,Striped Skunk,0,8,0
BCAM23,2025-W01,2025,W01,Brush Rabbit,0,8,0
BCAM23,2025-W01,2025,W01,Californian Sea Lion,0,8,0
BCAM23,2025-W01,2025,W01,Elk,0,8,0
BCAM23,2025-W01,2025,W01,Black-tailed Jackrabbit,0,8,0
BCAM23,2025-W01,2025,W01,Human-Pedestrian,0,8,0
BCAM23,2025-W07,2025,W07,American Badger,0,8,0
BCAM23,2025-W07,2025,W07,Bobcat,0,8,0
BCAM23,2025-W07,2025,W07,Coyote,0,8,0
BCAM23,2025-W07,2025,W07,Domestic Cattle,0,8,0
BCAM23,2025-W07,2025,W07,Domestic Dog,0,8,0
BCAM23,2025-W07,2025,W07,Human,0,8,0
BCAM23,2025-W07,2025,W07,Human-Camera Trapper,1,8,0.125
BCAM23,2025-W07,2025,W07,Mule Deer,0,8,0
BCAM23,2025-W07,2025,W07,North American River Otter,0,8,0
BCAM23,2025-W07,2025,W07,Northern Elephant Seal,0,8,0
BCAM23,2025-W07,2025,W07,Northern Raccoon,0,8,0
BCAM23,2025-W07,2025,W07,Striped Skunk,0,8,0
BCAM23,2025-W07,2025,W07,Brush Rabbit,0,8,0
BCAM23,2025-W07,2025,W07,Californian Sea Lion,0,8,0
BCAM23,2025-W07,2025,W07,Elk,0,8,0
BCAM23,2025-W07,2025,W07,Black-tailed Jackrabbit,0,8,0
BCAM23,2025-W07,2025,W07,Human-Pedestrian,0,8,0
BCAM23,2025-W11,2025,W11,American Badger,0,6,0
BCAM23,2025-W11,2025,W11,Bobcat,0,6,0
BCAM23,2025-W11,2025,W11,Coyote,0,6,0
BCAM23,2025-W11,2025,W11,Domestic Cattle,0,6,0
BCAM23,2025-W11,2025,W11,Domestic Dog,0,6,0
BCAM23,2025-W11,2025,W11,Human,0,6,0
BCAM23,2025-W11,2025,W11,Human-Camera Trapper,1,6,0.16666666666666666
BCAM23,2025-W11,2025,W11,Mule Deer,0,6,0
BCAM23,2025-W11,2025,W11,North American River Otter,0,6,0
BCAM23,2025-W11,2025,W11,Northern Elephant Seal,0,6,0
BCAM23,2025-W11,2025,W11,Northern Raccoon,0,6,0
BCAM23,2025-W11,2025,W11,Striped Skunk,0,6,0
BCAM23,2025-W11,2025,W11,Brush Rabbit,0,6,0
BCAM23,2025-W11,2025,W11,Californian Sea Lion,0,6,0
BCAM23,2025-W11,2025,W11,Elk,0,6,0
BCAM23,2025-W11,2025,W11,Black-tailed Jackrabbit,0,6,0
BCAM23,2025-W11,2025,W11,Human-Pedestrian,0,6,0
BCAM24,2025-W06,2025,W06,American Badger,0,7,0
BCAM24,2025-W06,2025,W06,Bobcat,2,7,0.2857142857142857
BCAM24,2025-W06,2025,W06,Coyote,1,7,0.14285714285714285
BCAM24,2025-W06,2025,W06,Domestic Cattle,0,7,0
BCAM24,2025-W06,2025,W06,Domestic Dog,2,7,0.2857142857142857
BCAM24,2025-W06,2025,W06,Human,1,7,0.14285714285714285
BCAM24,2025-W06,2025,W06,Human-Camera Trapper,0,7,0
BCAM24,2025-W06,2025,W06,Mule Deer,0,7,0
BCAM24,2025-W06,2025,W06,North American River Otter,0,7,0
BCAM24,2025-W06,2025,W06,Northern Elephant Seal,0,7,0
BCAM24,2025-W06,2025,W06,Northern Raccoon,0,7,0
BCAM24,2025-W06,2025,W06,Striped Skunk,0,7,0
BCAM24,2025-W06,2025,W06,Brush Rabbit,0,7,0
BCAM24,2025-W06,2025,W06,Californian Sea Lion,0,7,0
BCAM24,2025-W06,2025,W06,Elk,0,7,0
BCAM24,2025-W06,2025,W06,Black-tailed Jackrabbit,0,7,0
BCAM24,2025-W06,2025,W06,Human-Pedestrian,0,7,0
BCAM24,2025-W07,2025,W07,American Badger,0,8,0
BCAM24,2025-W07,2025,W07,Bobcat,1,8,0.125
BCAM24,2025-W07,2025,W07,Coyote,0,8,0
BCAM24,2025-W07,2025,W07,Domestic Cattle,0,8,0
BCAM24,2025-W07,2025,W07,Domestic Dog,1,8,0.125
BCAM24,2025-W07,2025,W07,Human,2,8,0.25
BCAM24,2025-W07,2025,W07,Human-Camera Trapper,1,8,0.125
BCAM24,2025-W07,2025,W07,Mule Deer,0,8,0
BCAM24,2025-W07,2025,W07,North American River Otter,0,8,0
BCAM24,2025-W07,2025,W07,Northern Elephant Seal,0,8,0
BCAM24,2025-W07,2025,W07,Northern Raccoon,0,8,0
BCAM24,2025-W07,2025,W07,Striped Skunk,0,8,0
BCAM24,2025-W07,2025,W07,Brush Rabbit,0,8,0
BCAM24,2025-W07,2025,W07,Californian Sea Lion,0,8,0
BCAM24,2025-W07,2025,W07,Elk,0,8,0
BCAM24,2025-W07,2025,W07,Black-tailed Jackrabbit,0,8,0
BCAM24,2025-W07,2025,W07,Human-Pedestrian,0,8,0
BCAM24,2025-W11,2025,W11,American Badger,0,6,0
BCAM24,2025-W11,2025,W11,Bobcat,2,6,0.3333333333333333
BCAM24,2025-W11,2025,W11,Coyote,1,6,0.16666666666666666
BCAM24,2025-W11,2025,W11,Domestic Cattle,0,6,0
BCAM24,2025-W11,2025,W11,Domestic Dog,0,6,0
BCAM24,2025-W11,2025,W11,Human,0,6,0
BCAM24,2025-W11,2025,W11,Human-Camera Trapper,2,6,0.3333333333333333
BCAM24,2025-W11,2025,W11,Mule Deer,0,6,0
BCAM24,2025-W11,2025,W11,North American River Otter,0,6,0
BCAM24,2025-W11,2025,W11,Northern Elephant Seal,0,6,0
BCAM24,2025-W11,2025,W11,Northern Raccoon,0,6,0
BCAM24,2025-W11,2025,W11,Striped Skunk,0,6,0
BCAM24,2025-W11,2025,W11,Brush Rabbit,0,6,0
BCAM24,2025-W11,2025,W11,Californian Sea Lion,0,6,0
BCAM24,2025-W11,2025,W11,Elk,0,6,0
BCAM24,2025-W11,2025,W11,Black-tailed Jackrabbit,0,6,0
BCAM24,2025-W11,2025,W11,Human-Pedestrian,0,6,0
BCAM24,2025-W02,2025,W02,American Badger,0,7,0
BCAM24,2025-W02,2025,W02,Bobcat,0,7,0
BCAM24,2025-W02,2025,W02,Coyote,2,7,0.2857142857142857
BCAM24,2025-W02,2025,W02,Domestic Cattle,0,7,0
BCAM24,2025-W02,2025,W02,Domestic Dog,0,7,0
BCAM24,2025-W02,2025,W02,Human,2,7,0.2857142857142857
BCAM24,2025-W02,2025,W02,Human-Camera Trapper,0,7,0
BCAM24,2025-W02,2025,W02,Mule Deer,0,7,0
BCAM24,2025-W02,2025,W02,North American River Otter,0,7,0
BCAM24,2025-W02,2025,W02,Northern Elephant Seal,0,7,0
BCAM24,2025-W02,2025,W02,Northern Raccoon,0,7,0
BCAM24,2025-W02,2025,W02,Striped Skunk,0,7,0
BCAM24,2025-W02,2025,W02,Brush Rabbit,0,7,0
BCAM24,2025-W02,2025,W02,Californian Sea Lion,0,7,0
BCAM24,2025-W02,2025,W02,Elk,0,7,0
BCAM24,2025-W02,2025,W02,Black-tailed Jackrabbit,0,7,0
BCAM24,2025-W02,2025,W02,Human-Pedestrian,0,7,0
BCAM24,2025-W04,2025,W04,American Badger,0,7,0
BCAM24,2025-W04,2025,W04,Bobcat,0,7,0
BCAM24,2025-W04,2025,W04,Coyote,1,7,0.14285714285714285
BCAM24,2025-W04,2025,W04,Domestic Cattle,0,7,0
BCAM24,2025-W04,2025,W04,Domestic Dog,3,7,0.42857142857142855
BCAM24,2025-W04,2025,W04,Human,4,7,0.5714285714285714
BCAM24,2025-W04,2025,W04,Human-Camera Trapper,0,7,0
BCAM24,2025-W04,2025,W04,Mule Deer,0,7,0
BCAM24,2025-W04,2025,W04,North American River Otter,0,7,0
BCAM24,2025-W04,2025,W04,Northern Elephant Seal,0,7,0
BCAM24,2025-W04,2025,W04,Northern Raccoon,0,7,0
BCAM24,2025-W04,2025,W04,Striped Skunk,0,7,0
BCAM24,2025-W04,2025,W04,Brush Rabbit,0,7,0
BCAM24,2025-W04,2025,W04,Californian Sea Lion,0,7,0
BCAM24,2025-W04,2025,W04,Elk,0,7,0
BCAM24,2025-W04,2025,W04,Black-tailed Jackrabbit,0,7,0
BCAM24,2025-W04,2025,W04,Human-Pedestrian,0,7,0
BCAM24,2025-W05,2025,W05,American Badger,0,8,0
BCAM24,2025-W05,2025,W05,Bobcat,0,8,0
BCAM24,2025-W05,2025,W05,Coyote,1,8,0.125
BCAM24,2025-W05,2025,W05,Domestic Cattle,0,8,0
BCAM24,2025-W05,2025,W05,Domestic Dog,0,8,0
BCAM24,2025-W05,2025,W05,Human,1,8,0.125
BCAM24,2025-W05,2025,W05,Human-Camera Trapper,2,8,0.25
BCAM24,2025-W05,2025,W05,Mule Deer,0,8,0
BCAM24,2025-W05,2025,W05,North American River Otter,0,8,0
BCAM24,2025-W05,2025,W05,Northern Elephant Seal,0,8,0
BCAM24,2025-W05,2025,W05,Northern Raccoon,0,8,0
BCAM24,2025-W05,2025,W05,Striped Skunk,0,8,0
BCAM24,2025-W05,2025,W05,Brush Rabbit,0,8,0
BCAM24,2025-W05,2025,W05,Californian Sea Lion,0,8,0
BCAM24,2025-W05,2025,W05,Elk,0,8,0
BCAM24,2025-W05,2025,W05,Black-tailed Jackrabbit,0,8,0
BCAM24,2025-W05,2025,W05,Human-Pedestrian,0,8,0
BCAM24,2025-W01,2025,W01,American Badger,0,2,0
BCAM24,2025-W01,2025,W01,Bobcat,0,2,0
BCAM24,2025-W01,2025,W01,Coyote,0,2,0
BCAM24,2025-W01,2025,W01,Domestic Cattle,0,2,0
BCAM24,2025-W01,2025,W01,Domestic Dog,0,2,0
BCAM24,2025-W01,2025,W01,Human,1,2,0.5
BCAM24,2025-W01,2025,W01,Human-Camera Trapper,1,2,0.5
BCAM24,2025-W01,2025,W01,Mule Deer,0,2,0
BCAM24,2025-W01,2025,W01,North American River Otter,0,2,0
BCAM24,2025-W01,2025,W01,Northern Elephant Seal,0,2,0
BCAM24,2025-W01,2025,W01,Northern Raccoon,0,2,0
BCAM24,2025-W01,2025,W01,Striped Skunk,0,2,0
BCAM24,2025-W01,2025,W01,Brush Rabbit,0,2,0
BCAM24,2025-W01,2025,W01,Californian Sea Lion,0,2,0
BCAM24,2025-W01,2025,W01,Elk,0,2,0
BCAM24,2025-W01,2025,W01,Black-tailed Jackrabbit,0,2,0
BCAM24,2025-W01,2025,W01,Human-Pedestrian,0,2,0
BCAM25,2024-W03,2024,W03,American Badger,0,NA,NA
BCAM25,2024-W03,2024,W03,Bobcat,0,NA,NA
BCAM25,2024-W03,2024,W03,Coyote,1,NA,NA
BCAM25,2024-W03,2024,W03,Domestic Cattle,0,NA,NA
BCAM25,2024-W03,2024,W03,Domestic Dog,0,NA,NA
BCAM25,2024-W03,2024,W03,Human,1,NA,NA
BCAM25,2024-W03,2024,W03,Human-Camera Trapper,0,NA,NA
BCAM25,2024-W03,2024,W03,Mule Deer,0,NA,NA
BCAM25,2024-W03,2024,W03,North American River Otter,0,NA,NA
BCAM25,2024-W03,2024,W03,Northern Elephant Seal,0,NA,NA
BCAM25,2024-W03,2024,W03,Northern Raccoon,0,NA,NA
BCAM25,2024-W03,2024,W03,Striped Skunk,0,NA,NA
BCAM25,2024-W03,2024,W03,Brush Rabbit,0,NA,NA
BCAM25,2024-W03,2024,W03,Californian Sea Lion,0,NA,NA
BCAM25,2024-W03,2024,W03,Elk,0,NA,NA
BCAM25,2024-W03,2024,W03,Black-tailed Jackrabbit,0,NA,NA
BCAM25,2024-W03,2024,W03,Human-Pedestrian,0,NA,NA
BCAM25,2024-W06,2024,W06,American Badger,0,NA,NA
BCAM25,2024-W06,2024,W06,Bobcat,0,NA,NA
BCAM25,2024-W06,2024,W06,Coyote,1,NA,NA
BCAM25,2024-W06,2024,W06,Domestic Cattle,0,NA,NA
BCAM25,2024-W06,2024,W06,Domestic Dog,2,NA,NA
BCAM25,2024-W06,2024,W06,Human,2,NA,NA
BCAM25,2024-W06,2024,W06,Human-Camera Trapper,0,NA,NA
BCAM25,2024-W06,2024,W06,Mule Deer,0,NA,NA
BCAM25,2024-W06,2024,W06,North American River Otter,0,NA,NA
BCAM25,2024-W06,2024,W06,Northern Elephant Seal,0,NA,NA
BCAM25,2024-W06,2024,W06,Northern Raccoon,0,NA,NA
BCAM25,2024-W06,2024,W06,Striped Skunk,0,NA,NA
BCAM25,2024-W06,2024,W06,Brush Rabbit,0,NA,NA
BCAM25,2024-W06,2024,W06,Californian Sea Lion,0,NA,NA
BCAM25,2024-W06,2024,W06,Elk,0,NA,NA
BCAM25,2024-W06,2024,W06,Black-tailed Jackrabbit,0,NA,NA
BCAM25,2024-W06,2024,W06,Human-Pedestrian,0,NA,NA
BCAM25,2024-W02,2024,W02,American Badger,0,NA,NA
