placename,year_week,year,week,common_name,n_detections,sampling_days,detection_rate
BCAM24,2025-42,2025,42,Human,2,7,0.2857142857142857
BCAM24,2025-42,2025,42,Human-Camera Trapper,0,7,0
BCAM24,2025-42,2025,42,Mule Deer,0,7,0
BCAM24,2025-42,2025,42,North American River Otter,0,7,0
BCAM24,2025-42,2025,42,Northern Elephant Seal,0,7,0
BCAM24,2025-42,2025,42,Northern Raccoon,0,7,0
BCAM24,2025-42,2025,42,Striped Skunk,0,7,0
BCAM24,2025-42,2025,42,Brush Rabbit,0,7,0
BCAM24,2025-42,2025,42,Californian Sea Lion,0,7,0
BCAM24,2025-42,2025,42,Domestic Cattle,0,7,0
BCAM24,2025-42,2025,42,Elk,0,7,0
BCAM24,2025-42,2025,42,Black-tailed Jackrabbit,0,7,0
BCAM24,2025-42,2025,42,Domestic Elk,0,7,0
BCAM24,2025-26,2025,26,American Badger,0,5,0
BCAM24,2025-26,2025,26,Bobcat,0,5,0
BCAM24,2025-26,2025,26,Coyote,0,5,0
BCAM24,2025-26,2025,26,Domestic Dog,0,5,0
BCAM24,2025-26,2025,26,Human,0,5,0
BCAM24,2025-26,2025,26,Human-Camera Trapper,1,5,0.2
BCAM24,2025-26,2025,26,Mule Deer,0,5,0
BCAM24,2025-26,2025,26,North American River Otter,0,5,0
BCAM24,2025-26,2025,26,Northern Elephant Seal,0,5,0
BCAM24,2025-26,2025,26,Northern Raccoon,0,5,0
BCAM24,2025-26,2025,26,Striped Skunk,0,5,0
BCAM24,2025-26,2025,26,Brush Rabbit,0,5,0
BCAM24,2025-26,2025,26,Californian Sea Lion,0,5,0
BCAM24,2025-26,2025,26,Domestic Cattle,0,5,0
BCAM24,2025-26,2025,26,Elk,0,5,0
BCAM24,2025-26,2025,26,Black-tailed Jackrabbit,0,5,0
BCAM24,2025-26,2025,26,Domestic Elk,0,5,0
BCAM24,2025-43,2025,43,American Badger,0,2,0
BCAM24,2025-43,2025,43,Bobcat,0,2,0
BCAM24,2025-43,2025,43,Coyote,0,2,0
BCAM24,2025-43,2025,43,Domestic Dog,0,2,0
BCAM24,2025-43,2025,43,Human,0,2,0
BCAM24,2025-43,2025,43,Human-Camera Trapper,1,2,0.5
BCAM24,2025-43,2025,43,Mule Deer,0,2,0
BCAM24,2025-43,2025,43,North American River Otter,0,2,0
BCAM24,2025-43,2025,43,Northern Elephant Seal,0,2,0
BCAM24,2025-43,2025,43,Northern Raccoon,0,2,0
BCAM24,2025-43,2025,43,Striped Skunk,0,2,0
BCAM24,2025-43,2025,43,Brush Rabbit,0,2,0
BCAM24,2025-43,2025,43,Californian Sea Lion,0,2,0
BCAM24,2025-43,2025,43,Domestic Cattle,0,2,0
BCAM24,2025-43,2025,43,Elk,0,2,0
BCAM24,2025-43,2025,43,Black-tailed Jackrabbit,0,2,0
BCAM24,2025-43,2025,43,Domestic Elk,0,2,0
BCAM25,2025-28,2025,28,American Badger,0,7,0
BCAM25,2025-28,2025,28,Bobcat,0,7,0
BCAM25,2025-28,2025,28,Coyote,0,7,0
BCAM25,2025-28,2025,28,Domestic Dog,0,7,0
BCAM25,2025-28,2025,28,Human,3,7,0.42857142857142855
BCAM25,2025-28,2025,28,Human-Camera Trapper,0,7,0
BCAM25,2025-28,2025,28,Mule Deer,0,7,0
BCAM25,2025-28,2025,28,North American River Otter,0,7,0
BCAM25,2025-28,2025,28,Northern Elephant Seal,0,7,0
BCAM25,2025-28,2025,28,Northern Raccoon,0,7,0
BCAM25,2025-28,2025,28,Striped Skunk,0,7,0
BCAM25,2025-28,2025,28,Brush Rabbit,0,7,0
BCAM25,2025-28,2025,28,Californian Sea Lion,0,7,0
BCAM25,2025-28,2025,28,Domestic Cattle,0,7,0
BCAM25,2025-28,2025,28,Elk,0,7,0
BCAM25,2025-28,2025,28,Black-tailed Jackrabbit,2,7,0.2857142857142857
BCAM25,2025-28,2025,28,Domestic Elk,0,7,0
BCAM25,2025-32,2025,32,American Badger,0,7,0
BCAM25,2025-32,2025,32,Bobcat,0,7,0
BCAM25,2025-32,2025,32,Coyote,1,7,0.14285714285714285
BCAM25,2025-32,2025,32,Domestic Dog,0,7,0
BCAM25,2025-32,2025,32,Human,0,7,0
BCAM25,2025-32,2025,32,Human-Camera Trapper,1,7,0.14285714285714285
BCAM25,2025-32,2025,32,Mule Deer,0,7,0
BCAM25,2025-32,2025,32,North American River Otter,0,7,0
BCAM25,2025-32,2025,32,Northern Elephant Seal,0,7,0
BCAM25,2025-32,2025,32,Northern Raccoon,0,7,0
BCAM25,2025-32,2025,32,Striped Skunk,0,7,0
BCAM25,2025-32,2025,32,Brush Rabbit,0,7,0
BCAM25,2025-32,2025,32,Californian Sea Lion,0,7,0
BCAM25,2025-32,2025,32,Domestic Cattle,0,7,0
BCAM25,2025-32,2025,32,Elk,0,7,0
BCAM25,2025-32,2025,32,Black-tailed Jackrabbit,1,7,0.14285714285714285
BCAM25,2025-32,2025,32,Domestic Elk,0,7,0
BCAM25,2025-03,2025,03,American Badger,0,7,0
BCAM25,2025-03,2025,03,Bobcat,0,7,0
BCAM25,2025-03,2025,03,Coyote,1,7,0.14285714285714285
BCAM25,2025-03,2025,03,Domestic Dog,1,7,0.14285714285714285
BCAM25,2025-03,2025,03,Human,3,7,0.42857142857142855
BCAM25,2025-03,2025,03,Human-Camera Trapper,0,7,0
BCAM25,2025-03,2025,03,Mule Deer,0,7,0
BCAM25,2025-03,2025,03,North American River Otter,0,7,0
BCAM25,2025-03,2025,03,Northern Elephant Seal,0,7,0
BCAM25,2025-03,2025,03,Northern Raccoon,0,7,0
BCAM25,2025-03,2025,03,Striped Skunk,0,7,0
BCAM25,2025-03,2025,03,Brush Rabbit,0,7,0
BCAM25,2025-03,2025,03,Californian Sea Lion,0,7,0
BCAM25,2025-03,2025,03,Domestic Cattle,0,7,0
BCAM25,2025-03,2025,03,Elk,0,7,0
BCAM25,2025-03,2025,03,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-03,2025,03,Domestic Elk,0,7,0
BCAM25,2025-07,2025,07,American Badger,0,7,0
BCAM25,2025-07,2025,07,Bobcat,0,7,0
BCAM25,2025-07,2025,07,Coyote,1,7,0.14285714285714285
BCAM25,2025-07,2025,07,Domestic Dog,1,7,0.14285714285714285
BCAM25,2025-07,2025,07,Human,2,7,0.2857142857142857
BCAM25,2025-07,2025,07,Human-Camera Trapper,2,7,0.2857142857142857
BCAM25,2025-07,2025,07,Mule Deer,0,7,0
BCAM25,2025-07,2025,07,North American River Otter,0,7,0
BCAM25,2025-07,2025,07,Northern Elephant Seal,0,7,0
BCAM25,2025-07,2025,07,Northern Raccoon,0,7,0
BCAM25,2025-07,2025,07,Striped Skunk,0,7,0
BCAM25,2025-07,2025,07,Brush Rabbit,0,7,0
BCAM25,2025-07,2025,07,Californian Sea Lion,0,7,0
BCAM25,2025-07,2025,07,Domestic Cattle,0,7,0
BCAM25,2025-07,2025,07,Elk,0,7,0
BCAM25,2025-07,2025,07,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-07,2025,07,Domestic Elk,0,7,0
BCAM25,2025-09,2025,09,American Badger,0,7,0
BCAM25,2025-09,2025,09,Bobcat,0,7,0
BCAM25,2025-09,2025,09,Coyote,1,7,0.14285714285714285
BCAM25,2025-09,2025,09,Domestic Dog,0,7,0
BCAM25,2025-09,2025,09,Human,0,7,0
BCAM25,2025-09,2025,09,Human-Camera Trapper,0,7,0
BCAM25,2025-09,2025,09,Mule Deer,0,7,0
BCAM25,2025-09,2025,09,North American River Otter,0,7,0
BCAM25,2025-09,2025,09,Northern Elephant Seal,0,7,0
BCAM25,2025-09,2025,09,Northern Raccoon,0,7,0
BCAM25,2025-09,2025,09,Striped Skunk,0,7,0
BCAM25,2025-09,2025,09,Brush Rabbit,0,7,0
BCAM25,2025-09,2025,09,Californian Sea Lion,0,7,0
BCAM25,2025-09,2025,09,Domestic Cattle,0,7,0
BCAM25,2025-09,2025,09,Elk,0,7,0
BCAM25,2025-09,2025,09,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-09,2025,09,Domestic Elk,0,7,0
BCAM25,2025-11,2025,11,American Badger,0,7,0
BCAM25,2025-11,2025,11,Bobcat,0,7,0
BCAM25,2025-11,2025,11,Coyote,1,7,0.14285714285714285
BCAM25,2025-11,2025,11,Domestic Dog,0,7,0
BCAM25,2025-11,2025,11,Human,2,7,0.2857142857142857
BCAM25,2025-11,2025,11,Human-Camera Trapper,1,7,0.14285714285714285
BCAM25,2025-11,2025,11,Mule Deer,0,7,0
BCAM25,2025-11,2025,11,North American River Otter,0,7,0
BCAM25,2025-11,2025,11,Northern Elephant Seal,0,7,0
BCAM25,2025-11,2025,11,Northern Raccoon,0,7,0
BCAM25,2025-11,2025,11,Striped Skunk,0,7,0
BCAM25,2025-11,2025,11,Brush Rabbit,0,7,0
BCAM25,2025-11,2025,11,Californian Sea Lion,0,7,0
BCAM25,2025-11,2025,11,Domestic Cattle,0,7,0
BCAM25,2025-11,2025,11,Elk,0,7,0
BCAM25,2025-11,2025,11,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-11,2025,11,Domestic Elk,0,7,0
BCAM25,2025-18,2025,18,American Badger,0,7,0
BCAM25,2025-18,2025,18,Bobcat,0,7,0
BCAM25,2025-18,2025,18,Coyote,2,7,0.2857142857142857
BCAM25,2025-18,2025,18,Domestic Dog,0,7,0
BCAM25,2025-18,2025,18,Human,0,7,0
BCAM25,2025-18,2025,18,Human-Camera Trapper,0,7,0
BCAM25,2025-18,2025,18,Mule Deer,0,7,0
BCAM25,2025-18,2025,18,North American River Otter,0,7,0
BCAM25,2025-18,2025,18,Northern Elephant Seal,0,7,0
BCAM25,2025-18,2025,18,Northern Raccoon,0,7,0
BCAM25,2025-18,2025,18,Striped Skunk,0,7,0
BCAM25,2025-18,2025,18,Brush Rabbit,0,7,0
BCAM25,2025-18,2025,18,Californian Sea Lion,0,7,0
BCAM25,2025-18,2025,18,Domestic Cattle,0,7,0
BCAM25,2025-18,2025,18,Elk,0,7,0
BCAM25,2025-18,2025,18,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-18,2025,18,Domestic Elk,0,7,0
BCAM25,2025-34,2025,34,American Badger,0,7,0
BCAM25,2025-34,2025,34,Bobcat,0,7,0
BCAM25,2025-34,2025,34,Coyote,1,7,0.14285714285714285
BCAM25,2025-34,2025,34,Domestic Dog,0,7,0
BCAM25,2025-34,2025,34,Human,0,7,0
BCAM25,2025-34,2025,34,Human-Camera Trapper,0,7,0
BCAM25,2025-34,2025,34,Mule Deer,0,7,0
BCAM25,2025-34,2025,34,North American River Otter,0,7,0
BCAM25,2025-34,2025,34,Northern Elephant Seal,0,7,0
BCAM25,2025-34,2025,34,Northern Raccoon,0,7,0
BCAM25,2025-34,2025,34,Striped Skunk,0,7,0
BCAM25,2025-34,2025,34,Brush Rabbit,0,7,0
BCAM25,2025-34,2025,34,Californian Sea Lion,0,7,0
BCAM25,2025-34,2025,34,Domestic Cattle,0,7,0
BCAM25,2025-34,2025,34,Elk,0,7,0
BCAM25,2025-34,2025,34,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-34,2025,34,Domestic Elk,0,7,0
BCAM25,2025-35,2025,35,American Badger,0,7,0
BCAM25,2025-35,2025,35,Bobcat,0,7,0
BCAM25,2025-35,2025,35,Coyote,3,7,0.42857142857142855
BCAM25,2025-35,2025,35,Domestic Dog,1,7,0.14285714285714285
BCAM25,2025-35,2025,35,Human,1,7,0.14285714285714285
BCAM25,2025-35,2025,35,Human-Camera Trapper,0,7,0
BCAM25,2025-35,2025,35,Mule Deer,0,7,0
BCAM25,2025-35,2025,35,North American River Otter,0,7,0
BCAM25,2025-35,2025,35,Northern Elephant Seal,0,7,0
BCAM25,2025-35,2025,35,Northern Raccoon,0,7,0
BCAM25,2025-35,2025,35,Striped Skunk,0,7,0
BCAM25,2025-35,2025,35,Brush Rabbit,0,7,0
BCAM25,2025-35,2025,35,Californian Sea Lion,0,7,0
BCAM25,2025-35,2025,35,Domestic Cattle,0,7,0
BCAM25,2025-35,2025,35,Elk,0,7,0
BCAM25,2025-35,2025,35,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-35,2025,35,Domestic Elk,0,7,0
BCAM25,2025-39,2025,39,American Badger,0,7,0
BCAM25,2025-39,2025,39,Bobcat,0,7,0
BCAM25,2025-39,2025,39,Coyote,1,7,0.14285714285714285
BCAM25,2025-39,2025,39,Domestic Dog,0,7,0
BCAM25,2025-39,2025,39,Human,0,7,0
BCAM25,2025-39,2025,39,Human-Camera Trapper,0,7,0
BCAM25,2025-39,2025,39,Mule Deer,0,7,0
BCAM25,2025-39,2025,39,North American River Otter,0,7,0
BCAM25,2025-39,2025,39,Northern Elephant Seal,0,7,0
BCAM25,2025-39,2025,39,Northern Raccoon,1,7,0.14285714285714285
BCAM25,2025-39,2025,39,Striped Skunk,0,7,0
BCAM25,2025-39,2025,39,Brush Rabbit,0,7,0
BCAM25,2025-39,2025,39,Californian Sea Lion,0,7,0
BCAM25,2025-39,2025,39,Domestic Cattle,0,7,0
BCAM25,2025-39,2025,39,Elk,0,7,0
BCAM25,2025-39,2025,39,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-39,2025,39,Domestic Elk,0,7,0
BCAM25,2025-41,2025,41,American Badger,0,7,0
BCAM25,2025-41,2025,41,Bobcat,0,7,0
BCAM25,2025-41,2025,41,Coyote,1,7,0.14285714285714285
BCAM25,2025-41,2025,41,Domestic Dog,0,7,0
BCAM25,2025-41,2025,41,Human,1,7,0.14285714285714285
BCAM25,2025-41,2025,41,Human-Camera Trapper,0,7,0
BCAM25,2025-41,2025,41,Mule Deer,0,7,0
BCAM25,2025-41,2025,41,North American River Otter,0,7,0
BCAM25,2025-41,2025,41,Northern Elephant Seal,0,7,0
BCAM25,2025-41,2025,41,Northern Raccoon,0,7,0
BCAM25,2025-41,2025,41,Striped Skunk,0,7,0
BCAM25,2025-41,2025,41,Brush Rabbit,0,7,0
BCAM25,2025-41,2025,41,Californian Sea Lion,0,7,0
BCAM25,2025-41,2025,41,Domestic Cattle,0,7,0
BCAM25,2025-41,2025,41,Elk,0,7,0
BCAM25,2025-41,2025,41,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-41,2025,41,Domestic Elk,0,7,0
BCAM25,2025-05,2025,05,American Badger,0,7,0
BCAM25,2025-05,2025,05,Bobcat,0,7,0
BCAM25,2025-05,2025,05,Coyote,0,7,0
BCAM25,2025-05,2025,05,Domestic Dog,1,7,0.14285714285714285
BCAM25,2025-05,2025,05,Human,1,7,0.14285714285714285
BCAM25,2025-05,2025,05,Human-Camera Trapper,2,7,0.2857142857142857
BCAM25,2025-05,2025,05,Mule Deer,0,7,0
BCAM25,2025-05,2025,05,North American River Otter,0,7,0
BCAM25,2025-05,2025,05,Northern Elephant Seal,0,7,0
BCAM25,2025-05,2025,05,Northern Raccoon,0,7,0
BCAM25,2025-05,2025,05,Striped Skunk,0,7,0
BCAM25,2025-05,2025,05,Brush Rabbit,0,7,0
BCAM25,2025-05,2025,05,Californian Sea Lion,0,7,0
BCAM25,2025-05,2025,05,Domestic Cattle,0,7,0
BCAM25,2025-05,2025,05,Elk,0,7,0
BCAM25,2025-05,2025,05,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-05,2025,05,Domestic Elk,0,7,0
BCAM25,2025-06,2025,06,American Badger,0,7,0
BCAM25,2025-06,2025,06,Bobcat,0,7,0
BCAM25,2025-06,2025,06,Coyote,0,7,0
BCAM25,2025-06,2025,06,Domestic Dog,2,7,0.2857142857142857
BCAM25,2025-06,2025,06,Human,2,7,0.2857142857142857
BCAM25,2025-06,2025,06,Human-Camera Trapper,0,7,0
BCAM25,2025-06,2025,06,Mule Deer,0,7,0
BCAM25,2025-06,2025,06,North American River Otter,0,7,0
BCAM25,2025-06,2025,06,Northern Elephant Seal,0,7,0
BCAM25,2025-06,2025,06,Northern Raccoon,0,7,0
BCAM25,2025-06,2025,06,Striped Skunk,0,7,0
BCAM25,2025-06,2025,06,Brush Rabbit,0,7,0
BCAM25,2025-06,2025,06,Californian Sea Lion,0,7,0
BCAM25,2025-06,2025,06,Domestic Cattle,0,7,0
BCAM25,2025-06,2025,06,Elk,0,7,0
BCAM25,2025-06,2025,06,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-06,2025,06,Domestic Elk,0,7,0
BCAM25,2025-08,2025,08,American Badger,0,7,0
BCAM25,2025-08,2025,08,Bobcat,0,7,0
BCAM25,2025-08,2025,08,Coyote,0,7,0
BCAM25,2025-08,2025,08,Domestic Dog,1,7,0.14285714285714285
BCAM25,2025-08,2025,08,Human,2,7,0.2857142857142857
BCAM25,2025-08,2025,08,Human-Camera Trapper,0,7,0
BCAM25,2025-08,2025,08,Mule Deer,0,7,0
BCAM25,2025-08,2025,08,North American River Otter,0,7,0
BCAM25,2025-08,2025,08,Northern Elephant Seal,0,7,0
BCAM25,2025-08,2025,08,Northern Raccoon,0,7,0
BCAM25,2025-08,2025,08,Striped Skunk,0,7,0
BCAM25,2025-08,2025,08,Brush Rabbit,0,7,0
BCAM25,2025-08,2025,08,Californian Sea Lion,0,7,0
BCAM25,2025-08,2025,08,Domestic Cattle,0,7,0
BCAM25,2025-08,2025,08,Elk,0,7,0
BCAM25,2025-08,2025,08,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-08,2025,08,Domestic Elk,0,7,0
BCAM25,2025-12,2025,12,American Badger,0,7,0
BCAM25,2025-12,2025,12,Bobcat,0,7,0
BCAM25,2025-12,2025,12,Coyote,0,7,0
BCAM25,2025-12,2025,12,Domestic Dog,1,7,0.14285714285714285
BCAM25,2025-12,2025,12,Human,2,7,0.2857142857142857
BCAM25,2025-12,2025,12,Human-Camera Trapper,0,7,0
BCAM25,2025-12,2025,12,Mule Deer,0,7,0
BCAM25,2025-12,2025,12,North American River Otter,0,7,0
BCAM25,2025-12,2025,12,Northern Elephant Seal,0,7,0
BCAM25,2025-12,2025,12,Northern Raccoon,0,7,0
BCAM25,2025-12,2025,12,Striped Skunk,0,7,0
BCAM25,2025-12,2025,12,Brush Rabbit,0,7,0
BCAM25,2025-12,2025,12,Californian Sea Lion,0,7,0
BCAM25,2025-12,2025,12,Domestic Cattle,0,7,0
BCAM25,2025-12,2025,12,Elk,0,7,0
BCAM25,2025-12,2025,12,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-12,2025,12,Domestic Elk,0,7,0
BCAM25,2025-29,2025,29,American Badger,0,7,0
BCAM25,2025-29,2025,29,Bobcat,0,7,0
BCAM25,2025-29,2025,29,Coyote,0,7,0
BCAM25,2025-29,2025,29,Domestic Dog,1,7,0.14285714285714285
BCAM25,2025-29,2025,29,Human,1,7,0.14285714285714285
BCAM25,2025-29,2025,29,Human-Camera Trapper,0,7,0
BCAM25,2025-29,2025,29,Mule Deer,0,7,0
BCAM25,2025-29,2025,29,North American River Otter,0,7,0
BCAM25,2025-29,2025,29,Northern Elephant Seal,0,7,0
BCAM25,2025-29,2025,29,Northern Raccoon,0,7,0
BCAM25,2025-29,2025,29,Striped Skunk,0,7,0
BCAM25,2025-29,2025,29,Brush Rabbit,0,7,0
BCAM25,2025-29,2025,29,Californian Sea Lion,0,7,0
BCAM25,2025-29,2025,29,Domestic Cattle,0,7,0
BCAM25,2025-29,2025,29,Elk,0,7,0
BCAM25,2025-29,2025,29,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-29,2025,29,Domestic Elk,0,7,0
BCAM25,2025-33,2025,33,American Badger,0,7,0
BCAM25,2025-33,2025,33,Bobcat,0,7,0
BCAM25,2025-33,2025,33,Coyote,0,7,0
BCAM25,2025-33,2025,33,Domestic Dog,1,7,0.14285714285714285
BCAM25,2025-33,2025,33,Human,1,7,0.14285714285714285
BCAM25,2025-33,2025,33,Human-Camera Trapper,1,7,0.14285714285714285
BCAM25,2025-33,2025,33,Mule Deer,0,7,0
BCAM25,2025-33,2025,33,North American River Otter,0,7,0
BCAM25,2025-33,2025,33,Northern Elephant Seal,0,7,0
BCAM25,2025-33,2025,33,Northern Raccoon,0,7,0
BCAM25,2025-33,2025,33,Striped Skunk,0,7,0
BCAM25,2025-33,2025,33,Brush Rabbit,0,7,0
BCAM25,2025-33,2025,33,Californian Sea Lion,0,7,0
BCAM25,2025-33,2025,33,Domestic Cattle,0,7,0
BCAM25,2025-33,2025,33,Elk,0,7,0
BCAM25,2025-33,2025,33,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-33,2025,33,Domestic Elk,0,7,0
BCAM25,2025-42,2025,42,American Badger,0,7,0
BCAM25,2025-42,2025,42,Bobcat,0,7,0
BCAM25,2025-42,2025,42,Coyote,0,7,0
BCAM25,2025-42,2025,42,Domestic Dog,1,7,0.14285714285714285
BCAM25,2025-42,2025,42,Human,1,7,0.14285714285714285
BCAM25,2025-42,2025,42,Human-Camera Trapper,0,7,0
BCAM25,2025-42,2025,42,Mule Deer,0,7,0
BCAM25,2025-42,2025,42,North American River Otter,0,7,0
BCAM25,2025-42,2025,42,Northern Elephant Seal,0,7,0
BCAM25,2025-42,2025,42,Northern Raccoon,0,7,0
BCAM25,2025-42,2025,42,Striped Skunk,0,7,0
BCAM25,2025-42,2025,42,Brush Rabbit,0,7,0
BCAM25,2025-42,2025,42,Californian Sea Lion,0,7,0
BCAM25,2025-42,2025,42,Domestic Cattle,0,7,0
BCAM25,2025-42,2025,42,Elk,0,7,0
BCAM25,2025-42,2025,42,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-42,2025,42,Domestic Elk,0,7,0
BCAM25,2025-02,2025,02,American Badger,0,7,0
BCAM25,2025-02,2025,02,Bobcat,0,7,0
BCAM25,2025-02,2025,02,Coyote,0,7,0
BCAM25,2025-02,2025,02,Domestic Dog,0,7,0
BCAM25,2025-02,2025,02,Human,1,7,0.14285714285714285
BCAM25,2025-02,2025,02,Human-Camera Trapper,0,7,0
BCAM25,2025-02,2025,02,Mule Deer,0,7,0
BCAM25,2025-02,2025,02,North American River Otter,0,7,0
BCAM25,2025-02,2025,02,Northern Elephant Seal,0,7,0
BCAM25,2025-02,2025,02,Northern Raccoon,0,7,0
BCAM25,2025-02,2025,02,Striped Skunk,0,7,0
BCAM25,2025-02,2025,02,Brush Rabbit,0,7,0
BCAM25,2025-02,2025,02,Californian Sea Lion,0,7,0
BCAM25,2025-02,2025,02,Domestic Cattle,0,7,0
BCAM25,2025-02,2025,02,Elk,0,7,0
BCAM25,2025-02,2025,02,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-02,2025,02,Domestic Elk,0,7,0
BCAM25,2025-04,2025,04,American Badger,0,7,0
BCAM25,2025-04,2025,04,Bobcat,0,7,0
BCAM25,2025-04,2025,04,Coyote,0,7,0
BCAM25,2025-04,2025,04,Domestic Dog,0,7,0
BCAM25,2025-04,2025,04,Human,1,7,0.14285714285714285
BCAM25,2025-04,2025,04,Human-Camera Trapper,0,7,0
BCAM25,2025-04,2025,04,Mule Deer,0,7,0
BCAM25,2025-04,2025,04,North American River Otter,0,7,0
BCAM25,2025-04,2025,04,Northern Elephant Seal,0,7,0
BCAM25,2025-04,2025,04,Northern Raccoon,0,7,0
BCAM25,2025-04,2025,04,Striped Skunk,0,7,0
BCAM25,2025-04,2025,04,Brush Rabbit,0,7,0
BCAM25,2025-04,2025,04,Californian Sea Lion,0,7,0
BCAM25,2025-04,2025,04,Domestic Cattle,0,7,0
BCAM25,2025-04,2025,04,Elk,0,7,0
BCAM25,2025-04,2025,04,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-04,2025,04,Domestic Elk,0,7,0
BCAM25,2025-13,2025,13,American Badger,0,7,0
BCAM25,2025-13,2025,13,Bobcat,0,7,0
BCAM25,2025-13,2025,13,Coyote,0,7,0
BCAM25,2025-13,2025,13,Domestic Dog,0,7,0
BCAM25,2025-13,2025,13,Human,1,7,0.14285714285714285
BCAM25,2025-13,2025,13,Human-Camera Trapper,0,7,0
BCAM25,2025-13,2025,13,Mule Deer,0,7,0
BCAM25,2025-13,2025,13,North American River Otter,0,7,0
BCAM25,2025-13,2025,13,Northern Elephant Seal,0,7,0
BCAM25,2025-13,2025,13,Northern Raccoon,0,7,0
BCAM25,2025-13,2025,13,Striped Skunk,0,7,0
BCAM25,2025-13,2025,13,Brush Rabbit,0,7,0
BCAM25,2025-13,2025,13,Californian Sea Lion,0,7,0
BCAM25,2025-13,2025,13,Domestic Cattle,0,7,0
BCAM25,2025-13,2025,13,Elk,0,7,0
BCAM25,2025-13,2025,13,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-13,2025,13,Domestic Elk,0,7,0
BCAM25,2025-17,2025,17,American Badger,0,7,0
BCAM25,2025-17,2025,17,Bobcat,0,7,0
BCAM25,2025-17,2025,17,Coyote,0,7,0
BCAM25,2025-17,2025,17,Domestic Dog,0,7,0
BCAM25,2025-17,2025,17,Human,2,7,0.2857142857142857
BCAM25,2025-17,2025,17,Human-Camera Trapper,1,7,0.14285714285714285
BCAM25,2025-17,2025,17,Mule Deer,0,7,0
BCAM25,2025-17,2025,17,North American River Otter,0,7,0
BCAM25,2025-17,2025,17,Northern Elephant Seal,0,7,0
BCAM25,2025-17,2025,17,Northern Raccoon,0,7,0
BCAM25,2025-17,2025,17,Striped Skunk,0,7,0
BCAM25,2025-17,2025,17,Brush Rabbit,0,7,0
BCAM25,2025-17,2025,17,Californian Sea Lion,0,7,0
BCAM25,2025-17,2025,17,Domestic Cattle,0,7,0
BCAM25,2025-17,2025,17,Elk,0,7,0
BCAM25,2025-17,2025,17,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-17,2025,17,Domestic Elk,0,7,0
BCAM25,2025-23,2025,23,American Badger,0,7,0
BCAM25,2025-23,2025,23,Bobcat,0,7,0
BCAM25,2025-23,2025,23,Coyote,0,7,0
BCAM25,2025-23,2025,23,Domestic Dog,0,7,0
BCAM25,2025-23,2025,23,Human,1,7,0.14285714285714285
BCAM25,2025-23,2025,23,Human-Camera Trapper,1,7,0.14285714285714285
BCAM25,2025-23,2025,23,Mule Deer,0,7,0
BCAM25,2025-23,2025,23,North American River Otter,0,7,0
BCAM25,2025-23,2025,23,Northern Elephant Seal,0,7,0
BCAM25,2025-23,2025,23,Northern Raccoon,0,7,0
BCAM25,2025-23,2025,23,Striped Skunk,0,7,0
BCAM25,2025-23,2025,23,Brush Rabbit,0,7,0
BCAM25,2025-23,2025,23,Californian Sea Lion,0,7,0
BCAM25,2025-23,2025,23,Domestic Cattle,0,7,0
BCAM25,2025-23,2025,23,Elk,0,7,0
BCAM25,2025-23,2025,23,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-23,2025,23,Domestic Elk,0,7,0
BCAM25,2025-25,2025,25,American Badger,0,7,0
BCAM25,2025-25,2025,25,Bobcat,0,7,0
BCAM25,2025-25,2025,25,Coyote,0,7,0
BCAM25,2025-25,2025,25,Domestic Dog,0,7,0
BCAM25,2025-25,2025,25,Human,1,7,0.14285714285714285
BCAM25,2025-25,2025,25,Human-Camera Trapper,0,7,0
BCAM25,2025-25,2025,25,Mule Deer,0,7,0
BCAM25,2025-25,2025,25,North American River Otter,0,7,0
BCAM25,2025-25,2025,25,Northern Elephant Seal,0,7,0
BCAM25,2025-25,2025,25,Northern Raccoon,0,7,0
BCAM25,2025-25,2025,25,Striped Skunk,0,7,0
BCAM25,2025-25,2025,25,Brush Rabbit,0,7,0
BCAM25,2025-25,2025,25,Californian Sea Lion,0,7,0
BCAM25,2025-25,2025,25,Domestic Cattle,0,7,0
BCAM25,2025-25,2025,25,Elk,0,7,0
BCAM25,2025-25,2025,25,Black-tailed Jackrabbit,0,7,0
BCAM25,2025-25,2025,25,Domestic Elk,0,7,0
